Order_ID,Date,Customer_ID,Menu_Item_ID,Menu_Item_Name,Category,Price,Quantity,Total_Price,Restaurant_Location,Payment_Method,Delivery_Status
480,2024-12-02 00:48:47,13,4,Cappuccino,Beverage,8.28,2,16.56,Suburb,Credit Card,Delivered
481,2024-02-27 17:00:34,93,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Cash,Delivered
481,2024-06-22 10:07:24,93,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Online Payment,Delivered
481,2024-07-28 03:56:05,93,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Online Payment,Delivered
482,2024-07-07 02:23:20,91,4,Espresso,Beverage,5.45,1,5.45,Downtown,Credit Card,Delivered
483,2024-05-14 00:47:17,15,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Delivered
483,2024-05-09 02:33:53,15,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Credit Card,Picked Up
484,2024-08-02 08:14:35,99,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Cash,Picked Up
484,2024-10-23 06:29:19,99,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Delivered
484,2024-07-30 01:08:07,99,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Credit Card,Delivered
485,2024-05-26 11:51:09,57,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Credit Card,Delivered
485,2024-06-25 20:07:09,57,4,Espresso,Beverage,5.45,1,5.45,Downtown,Online Payment,Picked Up
485,2024-05-04 23:10:56,57,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Online Payment,Delivered
485,2024-12-03 17:16:30,57,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Downtown,Online Payment,Picked Up
486,2024-03-14 06:22:03,14,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Picked Up
487,2024-09-27 21:09:23,100,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Online Payment,Delivered
488,2024-04-02 17:49:44,5,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Cash,Picked Up
488,2024-08-10 01:32:25,5,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Credit Card,Picked Up
488,2024-05-28 17:32:49,5,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Cash,Delivered
488,2024-03-31 16:57:35,5,3,Tiramisu,Dessert,18.38,1,18.38,Suburb,Credit Card,Picked Up
489,2024-11-28 10:37:09,16,2,Chicken Alfredo,Main Course,15.15,3,45.45,Suburb,Online Payment,Delivered
489,2024-10-28 04:35:54,16,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Online Payment,Picked Up
489,2024-06-08 12:42:05,16,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Credit Card,Picked Up
489,2024-01-17 22:49:20,16,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Cash,Delivered
489,2024-05-03 13:37:05,16,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Cash,Picked Up
490,2024-10-16 05:09:18,85,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Online Payment,Picked Up
490,2024-07-02 16:27:29,85,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Cash,Picked Up
490,2024-09-30 21:12:00,85,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Delivered
491,2024-11-11 02:52:44,5,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Cash,Picked Up
492,2024-05-28 01:19:54,50,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Cash,Picked Up
492,2024-05-29 22:30:53,50,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Credit Card,Delivered
492,2024-09-14 18:01:41,50,3,Panna Cotta,Dessert,6.3,2,12.6,Downtown,Cash,Delivered
492,2024-11-03 17:38:39,50,3,Gelato,Dessert,11.33,3,33.99,Downtown,Online Payment,Picked Up
492,2024-11-14 17:55:17,50,4,Espresso,Beverage,5.45,3,16.35,Downtown,Online Payment,Delivered
493,2024-09-10 05:15:27,95,1,Bruschetta,Appetizer,5.38,3,16.14,Suburb,Cash,Picked Up
493,2024-02-29 01:43:27,95,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Cash,Picked Up
494,2024-07-11 08:47:51,80,4,Limoncello,Beverage,12.58,1,12.58,Downtown,Cash,Delivered
494,2024-01-15 09:02:52,80,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Cash,Picked Up
495,2024-02-19 00:42:01,13,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Online Payment,Delivered
495,2024-07-14 01:41:34,13,4,Espresso,Beverage,5.45,1,5.45,Uptown,Cash,Picked Up
495,2024-08-17 04:52:49,13,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Online Payment,Picked Up
495,2024-05-08 22:24:53,13,4,Cappuccino,Beverage,8.28,2,16.56,Uptown,Cash,Delivered
495,2024-12-03 18:11:40,13,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Delivered
496,2024-02-08 23:27:57,76,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Credit Card,Delivered
496,2024-12-05 12:02:41,76,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Credit Card,Delivered
496,2024-11-24 04:20:17,76,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Cash,Delivered
497,2024-06-19 23:57:04,18,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Cash,Delivered
497,2024-02-08 17:22:49,18,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Online Payment,Picked Up
497,2024-07-23 06:13:09,18,1,Garlic Bread,Appetizer,14.59,2,29.18,Downtown,Online Payment,Picked Up
497,2024-06-26 10:52:42,18,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Cash,Delivered
497,2024-01-06 23:02:59,18,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Online Payment,Picked Up
498,2024-10-07 13:39:52,67,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Cash,Picked Up
498,2024-02-25 23:37:33,67,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Uptown,Cash,Picked Up
498,2024-06-08 05:16:39,67,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Delivered
498,2024-12-04 05:41:01,67,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Cash,Delivered
499,2024-09-11 07:00:15,16,4,Espresso,Beverage,5.45,2,10.9,Suburb,Online Payment,Delivered
500,2024-02-29 22:45:03,60,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Cash,Delivered
500,2024-01-30 01:26:59,60,1,Garlic Bread,Appetizer,14.59,3,43.77,Suburb,Credit Card,Picked Up
